task_name,task_checksum,harnesses_tried,attempts,graded_attempts,successful_attempts,best_accuracy_rate,accuracy_winner_harnesses,accuracy_winner_samples,solved_by_harnesses,lowest_success_tokens,token_winner_harness,token_winner_variant,token_winner_job,lowest_success_cost_usd,cost_winner_harness,cost_winner_variant,cost_winner_job,fastest_success_seconds,time_winner_harness,time_winner_variant,time_winner_job
instance_protonmail__webclients-b530a3db50cb33e5064464addbcbef1465856ce6,0db107049f4d4b830b4b049ae6aca85a70e1a7cfa9b19581837d07188d45be33,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,6,2,1.0,claude-code,claude-code 2/4,claude-code,740112,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,25b3305f157b,0.6353,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,25b3305f157b,407.3,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,25b3305f157b
instance_protonmail__webclients-b9387af4cdf79c2cb2a221dea33d665ef789512e,a06cc45ef59a6b496598e3746d745faf87b4057c6a33fe7cb329da48e2faf5f1,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,6,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/4; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,602126,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,0.2944,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,361,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_protonmail__webclients-bf2e89c0c488ae1a87d503e5b09fe9dd2f2a635f,2b8216e7a8c856b85c297032425d8f7be6bd711191d9cdddec40069a0483d480,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,4,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1278681,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.4198,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,310.5,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,b938e16fae5830bdda687fcdc761bf49a008cc03aa6c9e9ea7442540d07ca177,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,6,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/5; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1964069,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,d56aee28d8c7,0.8575,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,665.9,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,d56aee28d8c7
instance_protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,f36611c7644f7291e2a5280082a08d52ab608d6781c13ee46206b713c5f075ac,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,5,2,1.0,claude-code,claude-code 2/4,claude-code,2161956,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,2.8771,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,666.7,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,8583797b7428
instance_protonmail__webclients-c8117f446c3d1d7e117adc6e0e46b0ece9b0b90e,6086d89aca9b180778fb719abd1b1eebb2e8dc8f57a98cdb77b72679494b7ad8,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1308459,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.2647,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,489.7,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_protonmail__webclients-caf10ba9ab2677761c88522d1ba8ad025779c492,78ba3a011ff1e9e4c6ffc886939b3e23942a977b538ce9547991a8cedda0af22,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,4,2,1.0,claude-code,claude-code 2/3,claude-code,4305851,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,11.5315,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,2723.2,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_protonmail__webclients-cb8cc309c6968b0a2a5fe4288d0ae0a969ff31e1,d087a6f0c43e18b0f7082e6852d335ca585b0d2290dd390f629578763bc5466a,claude-code; codex; mini-swe-agent; mini-swe-agent-pypi; pi,14,13,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/9; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1586294,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,0.6021,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,517.7,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_protonmail__webclients-cb8cc309c6968b0a2a5fe4288d0ae0a969ff31e1,a3afe5eaf11ccfb7eb4c7e319b8819d6fa1887153a32b502bc3655ed672846f3,subconscious-code,1,1,0,0.0,,,,,,,,,,,,,,,
instance_protonmail__webclients-cba6ebbd0707caa524ffee51c62b197f6122c902,a4f13aaa55d017f6f9914a626deda300efa1304f1ea08b79a701d24429c770ad,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,4,0,0.0,,,,,,,,,,,,,,,
instance_protonmail__webclients-cfd7571485186049c10c822f214d474f1edde8d1,94254e75f6530d4375533b4aeefd65068b329339cf10e0d5f7b31805727da6cd,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,4,1,1.0,claude-code,claude-code 1/3,claude-code,1281419,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,1.2771,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,335,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246,a444ecebdc6039f572af266a1e62042ae17fb632195450e6ce14dec781d94112,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 1/3; mini-swe-agent 1/1; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,1144347,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.2318,mini-swe-agent,mini-swe-agent | subconscious/glm-5.2 | e2b | python,a0967f91009f,300.5,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_protonmail__webclients-d494a66038112b239a381f49b3914caf8d2ef3b4,e82b7c0cf4bd12d37a1634bc840a8227c290cdf30b076d192b00ce5d54f1b95d,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,4,2,1.0,claude-code; mini-swe-agent-pypi,claude-code 1/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,2161956,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,1.0669,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,978.1,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_protonmail__webclients-d8ff92b414775565f496b830c9eb6cc5fa9620e6,d042ea10bb0fef884aabe88efe670aab01c18d099b0d0528175257b4fc0f0f9f,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,1,1.0,claude-code,claude-code 1/3,claude-code,1100007,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,0.9877,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,314,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_protonmail__webclients-da91f084c0f532d9cc8ca385a701274d598057b8,8676126f6fd57e64b452e79904e8a7507eeb5d54d440b1a6697112303fe93f4f,claude-code; mini-swe-agent; mini-swe-agent-pypi; pi,10,4,2,1.0,claude-code,claude-code 2/3,claude-code,1787237,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,55b03f849574,2.1798,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,55b03f849574,941.1,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,55b03f849574
instance_protonmail__webclients-df60460f163fd5c34e844ab9015e3176f1ab1ac0,0dd08173dda34f8695caaad6fa1a98c3943f4b9c9b07e2f37e09ea9c8eddca5e,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,4,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,2214712,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.3674,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,717.7,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447
instance_protonmail__webclients-dfe5604193d63bfcb91ce60d62db2f805c43bf11,363c2db979f423f6db8f6b0616feb311f04500f3bf7d1a3ad1046b57b9268c74,claude-code; mini-swe-agent; mini-swe-agent-pypi,8,4,1,1.0,claude-code,claude-code 1/3,claude-code,2189065,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,2.4605,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,756.6,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_protonmail__webclients-e65cc5f33719e02e1c378146fb981d27bc24bdf4,056673e510d91699c59a26ef6a25fb6a13ab99237b52b1bba14f263588bf8736,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,4,1,1.0,claude-code,claude-code 1/3,claude-code,1413148,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,1.4666,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,1291.3,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_protonmail__webclients-e7f3f20c8ad86089967498632ace73c1157a9d51,efcc34e3fcfa256ab3a4f7713643a83f77111d7649a4b3aca5c4d750eed77935,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,4,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1060230,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,60b4b2de5be8,0.6249,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,688.6,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_protonmail__webclients-e9677f6c46d5ea7d277a4532a4bf90074f125f31,86af651d2e649d6c465239a482da5f39bbeabbef956e9110251162973ef251d8,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,6,3,1.0,claude-code,claude-code 3/5,claude-code,762745,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,0.595,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,467.6,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_protonmail__webclients-f080ffc38e2ad7bddf2e93e5193e82c20c7a11e7,5a8b659e4722ffa7841bb2af0183a7f975ba64ea7d8a217b50856eb0c2136e90,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,6,5,1.0,claude-code; mini-swe-agent-pypi,claude-code 4/5; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,578369,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.128,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,803.7,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447
instance_protonmail__webclients-f161c10cf7d31abf82e8d64d7a99c9fac5acfa18,879563de3bcffe0cf4bf1e2d52bc56a088ff798db2635262f77be00a4ab190bb,claude-code; mini-swe-agent; mini-swe-agent-pypi,8,4,1,1.0,claude-code,claude-code 1/3,claude-code,2514521,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,1.9398,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,485.4,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_protonmail__webclients-fc9d535e9beb3ae30a52a7146398cadfd6e30606,cc6fb8116f9ca72a2b0d0dc895e46fccfb4bda8e9b0919e1763f53b647341ff1,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,4,2,1.0,claude-code,claude-code 2/3,claude-code,1287508,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,1.5251,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,461.9,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_qutebrowser__qutebrowser-01d1d1494411380d97cac14614a829d3a69cecaf-v2ef375ac784985212b1805e1d0431dc8f1b3c171,256eac442feedde50790a82414de29a631ffaf7ef082f8d0530085d6adfdc336,claude-code; codex; mini-swe-agent; mini-swe-agent-pypi; pi,36,30,18,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 16/18; mini-swe-agent 1/8; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,1941564,claude-code,claude-code | glm-5.2 | e2b | python,74fea6b821ca,0.3925,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,333.6,claude-code,claude-code | subconscious/glm-5.2 | e2b | python,6549794aa34a
instance_qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,6bdfa0b0a51a6e7380fa339d3216c66203ab743d5d176b655c9cfefffc769a35,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,4,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent 1/1; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,369658,mini-swe-agent,mini-swe-agent | subconscious/glm-5.2 | e2b | python,a0967f91009f,0.0748,mini-swe-agent,mini-swe-agent | subconscious/glm-5.2 | e2b | python,a0967f91009f,133.6,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_qutebrowser__qutebrowser-0aa57e4f7243024fa4bba8853306691b5dbd77b3-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,259901270218902949d6ded08d9b7cbe45c6f41768fbb9ce0af1a870994f0792,claude-code; mini-swe-agent; mini-swe-agent-pypi,8,8,6,1.0,claude-code; mini-swe-agent-pypi,claude-code 5/6; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1762872,claude-code,claude-code | subconscious/glm-5.2 | e2b | python,d17f2121f74e,0.4362,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,234.9,claude-code,claude-code | subconscious/glm-5.2 | e2b | python,d17f2121f74e
instance_qutebrowser__qutebrowser-0b621cb0ce2b54d3f93d8d41d8ff4257888a87e5-v2ef375ac784985212b1805e1d0431dc8f1b3c171,01b4bb77102020e10bfed002f242cab8710ae82c9a88f5ca9face61a36fe5349,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,782029,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.864,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,176.8,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,ddf128e827bbb07fd68bc500bebc1f30827d711df9cee3cfb7c735bfaf89d02c,claude-code; mini-swe-agent; mini-swe-agent-pypi,8,8,7,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 5/6; mini-swe-agent 1/1; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,509036,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,0.2322,mini-swe-agent,mini-swe-agent | subconscious/glm-5.2 | e2b | python,a0967f91009f,183.4,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_qutebrowser__qutebrowser-0fc6d1109d041c69a68a896db87cf1b8c194cef7-v2ef375ac784985212b1805e1d0431dc8f1b3c171,37a0109f749e7e700ae1fc7cd02ec9b75f51b3ae8a3e627902c52ec1c8c5bb71,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1581987,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,0.4301,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,681.7,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447
instance_qutebrowser__qutebrowser-16de05407111ddd82fa12e54389d532362489da9-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,b4b3cf9e48f6a037c9d6ce703b9ed179d768fab8b96fe735d271da5b2f7220f4,claude-code; mini-swe-agent; mini-swe-agent-pypi,6,6,4,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi,claude-code 2/4; mini-swe-agent 1/1; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent; mini-swe-agent-pypi,894456,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.1713,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,145.3,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,8c5e3f72d5e45cb5ae6b71a4609e7b523ae80248196d41c37699bef2d697e99e,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,773619,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.1594,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,443.5,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_qutebrowser__qutebrowser-1a9e74bfaf9a9db2a510dc14572d33ded6040a57-v2ef375ac784985212b1805e1d0431dc8f1b3c171,774587effe0c97215d2118e9b1a4286c0cff0c1d56a7245881c5016323b835cd,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,1875620,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.5497,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,285.8,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,e912ce0302106f74e5a8e742a5eae8f7d58e77e015ea35449270af87ea19a161,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,7,5,1.0,claude-code; mini-swe-agent-pypi,claude-code 4/5; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,872277,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.9363,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,253.4,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_qutebrowser__qutebrowser-21b426b6a20ec1cc5ecad770730641750699757b-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,c6cd35f26a8a5c8f3545667ec3d614ce29ab92724a7b37dcb1d5729e88f24025,claude-code; mini-swe-agent; mini-swe-agent-pypi,5,5,3,1.0,claude-code; mini-swe-agent-pypi,claude-code 2/3; mini-swe-agent-pypi 1/1,claude-code; mini-swe-agent-pypi,769750,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,0.1486,mini-swe-agent-pypi,mini-swe-agent-pypi | nex-agi/Nex-N2-Pro | local | python,91d939412447,619.8,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_qutebrowser__qutebrowser-233cb1cc48635130e5602549856a6fa4ab4c087f-v35616345bb8052ea303186706cec663146f0f184,fc7070b339784e4dde7a0bee6b2ff5817bf09b30972ce7bcb3c1ea48e9fefe9f,claude-code; mini-swe-agent; mini-swe-agent-pypi,7,7,3,1.0,claude-code,claude-code 3/5,claude-code,1871226,claude-code,claude-code | subconscious/glm-5.2 | e2b | python,d17f2121f74e,1.6912,claude-code,claude-code | subconscious/glm-5.2 | e2b | python,d17f2121f74e,302.4,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828
instance_qutebrowser__qutebrowser-2dd8966fdcf11972062c540b7a787e4d0de8d372-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,7b3cb9bda86bafb3e4ec34bae3f6e0e7a5bf3971694221f035de38629af0b444,claude-code; mini-swe-agent; mini-swe-agent-pypi; pi,10,9,7,1.0,claude-code,claude-code 7/7,claude-code,821218,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,0.8718,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,eed41370c828,302.4,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6
instance_qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,6d7065a2d0d7b56abd6755742a11d1a82218db439388fcd88416c406a8972638,claude-code; codex; mini-swe-agent; mini-swe-agent-pypi; opencode; pi,45,36,21,1.0,claude-code; mini-swe-agent; mini-swe-agent-pypi; opencode; pi,claude-code 16/19; mini-swe-agent 2/10; mini-swe-agent-pypi 1/1; opencode 1/2; pi 1/2,claude-code; mini-swe-agent; mini-swe-agent-pypi; opencode; pi,1343644,claude-code,claude-code | subconscious/glm-5.2 | daytona | python,a79a271e31b6,0.4715,mini-swe-agent,mini-swe-agent | subconscious/tim-qwen3.6-27b | e2b | python,56e3cc80f356,234.7,claude-code,claude-code | subconscious/glm-5.2 | e2b | python,6549794aa34a
